,ANALYSE 1,ANALYSE 2,ALGEBRE 2,PROCE FABRIC/DESSIN TECHN,ANALYSE DES CIRCUI /OPTIQ,ALGEBRE 1,CHIMIE,ELECTRICITE,THERMODYNAMIQUE,LANGUES,TECHNI D'EXPRESS & COMMU1,Mécanique du point,ELECTROMAGNETISME,ELECTRONIQUE,ANALYS NUMER /PROB & STAT,ALGORITHMIQUE & PROGRAMMA,BASE DE LA CONCEPTION,TECHNO/METALL ET THERMO,TECHNI DOC /PROD DOC/ENTR,DAO ET OUTILS DE MATLAB,ALGEBRE 3,MECANIQUE DU SOLIDE,TECHN D'EXPRE ET DE COMM,MOYENNE
6203,5.8,12.811,12.39,10.838,14.504000000000001,15.552999999999999,15.526,13.109000000000002,11.695,13.802,15.373,9.827,9.516,11.869000000000002,11.62,16.271,13.41,15.618,17.328,18.16,14.831,11.011,13.637,13.239
6208,5.329,6.449,10.222999999999999,10.447000000000001,10.49,10.269,12.055,11.697000000000001,8.402000000000001,13.175,12.614,8.424,10.76,11.557,8.621,11.562999999999999,11.532,14.142000000000001,15.225999999999999,13.082,11.397,7.362,12.452,10.751
6210,4.988,10.475,10.921,7.393,10.845999999999998,13.640999999999998,10.492,10.203,8.965,12.974,11.504000000000001,7.452000000000001,7.129,10.875,8.193,8.853,9.969,13.817,13.342,10.141,11.43,6.341,12.765,10.118
6213,8.198,9.604,12.124,9.862,11.869000000000002,16.529,13.110999999999999,9.971,8.288,13.238,12.2,9.513,6.365,10.85,10.02,8.857000000000001,11.815999999999999,14.013,13.265,10.423,12.775,7.309,11.561,10.946
6216,6.45,7.547999999999999,5.343,8.804,11.987,14.200999999999999,11.099,12.136,11.040999999999999,13.09,12.055,9.317,8.547,9.308,9.123,7.4079999999999995,10.267000000000001,13.638,12.41,9.821,8.836,7.138999999999999,12.325999999999999,10.082
6224,8.602,10.69,9.05,12.675,12.329,11.856,11.425999999999998,12.08,11.425999999999998,11.950999999999999,11.085999999999999,9.48,9.456,10.87,12.231,13.295,13.663,13.589,12.181,8.752,13.193,7.905,10.866,11.245999999999999
6226,8.282,4.802,8.207,6.968,10.338,11.569,8.544,10.907,9.943,11.413,11.085,8.65,11.05,10.175,6.992000000000001,6.415,10.520999999999999,12.940999999999999,11.134,9.764,11.128,5.445,11.799000000000001,9.481
6231,5.012,6.474,10.167,10.187999999999999,10.687999999999999,10.593,12.083,11.11,8.144,12.991,12.57,8.949,10.187999999999999,11.645999999999999,8.52,12.032,11.940999999999999,14.632,14.927,13.579,11.386,7.669,12.761,10.794
6232,5.926,6.313,7.547000000000001,8.306000000000001,11.333,11.015,12.671,10.314,10.501,13.465,13.607000000000001,7.664,10.835,9.461,12.027000000000001,6.599,11.85,14.198,15.186,13.017999999999999,12.333,4.811,12.27,10.489
6236,8.424,5.635,8.196,7.928,12.415,11.729000000000001,12.467,11.225,11.811,13.888,12.283,9.743,8.508,8.812999999999999,10.567,9.916,10.374,13.332,12.466,14.05,14.734000000000002,6.587999999999999,11.265,10.710999999999999
6238,7.332999999999999,7.294,11.567,6.942,12.302999999999999,10.783,8.118,11.232000000000001,9.853,13.593,11.814,10.877,8.398,10.147,9.272,9.706,9.61,11.35,14.183,8.946,10.717,6.11,11.057,10.052
6240,7.2379999999999995,7.37,11.880999999999998,6.562,12.543,10.796,7.684,11.284,9.677,13.855,11.708,10.626,8.837,10.8,8.625,9.957,9.775,11.644,13.583,9.332,10.684000000000001,5.8229999999999995,11.550999999999998,10.08
6246,8.462,9.427999999999999,11.844000000000001,8.023,11.886,14.117,12.225999999999999,12.190999999999999,10.460999999999999,14.370999999999999,13.134,7.599,9.521,11.788,8.226,10.592,12.206,14.269,14.26,10.855,11.815,8.68,16.05,11.390999999999998
6254,6.13,7.97,10.399000000000001,8.71,10.327,9.232000000000001,9.345,8.937000000000001,7.54,12.689,12.638,7.766,11.245999999999999,10.488,7.546,6.7379999999999995,10.838,11.520999999999999,11.157,10.802999999999999,11.129000000000001,5.404,12.239,9.6
6261,7.33,7.357,11.507,6.962000000000001,12.765999999999998,10.338,8.043,10.898,10.081,13.177,11.758,10.607999999999999,8.857000000000001,11.267000000000001,8.927999999999999,9.963,9.352,11.509,14.335,9.017999999999999,10.19,6.0520000000000005,11.027999999999999,10.058
6264,5.666,6.77,7.937,8.503,10.504000000000001,13.302999999999999,10.934000000000001,9.672,7.981,12.966,10.181000000000001,4.495,9.472000000000001,8.224,6.997000000000001,6.2860000000000005,11.407,12.437000000000001,10.713,15.07,9.847999999999999,5.126,9.711,9.312999999999999
6265,8.09,9.347999999999999,11.962,7.876,11.895,14.735,12.3,12.109000000000002,10.214,14.67,13.104000000000001,8.357999999999999,9.729,11.715,8.666,11.353,12.392999999999999,14.001,14.334000000000001,10.562000000000001,11.300999999999998,9.376,15.687999999999999,11.469000000000001
6269,7.92,6.03,9.432,11.165999999999999,13.568,14.517000000000001,12.800999999999998,10.654000000000002,14.015,15.071,15.272,9.968,11.193,11.751,12.349,13.159,12.754000000000001,14.495999999999999,16.39,12.106,13.732999999999999,9.11,13.687000000000001,12.224
6270,6.931,12.939,12.763,10.687000000000001,13.487,14.978,15.341,13.133,12.061,13.686,14.994000000000002,9.299,9.357000000000001,11.869000000000002,12.128,16.368,12.915999999999999,15.875,17.616,17.838,15.177999999999999,10.252,13.668,13.19
6273,5.086,10.149,11.597000000000001,8.875,12.954,15.703,13.04,13.327,13.763,13.395,14.309000000000001,8.829,6.632999999999999,13.607999999999999,10.569,12.357000000000001,10.947000000000001,14.497,15.972000000000001,14.134,13.515,7.01,13.045,11.883
6274,6.462999999999999,6.167000000000001,8.021,7.811,10.823,11.064,12.556,10.272,10.538,13.187000000000001,13.225,7.715,10.537,9.203,11.464,6.692,11.790999999999999,13.949000000000002,15.679,12.581,12.186,5.0569999999999995,12.134,10.395999999999999
6275,4.543,8.708,12.45,7.382000000000001,12.128,12.459000000000001,11.035,9.482000000000001,11.29,13.137,11.831,9.639,10.193,11.658,9.793,10.561,11.445,12.787,14.827,10.798,10.574000000000002,6.103,11.610999999999999,10.628
6279,8.55,8.066,12.475999999999999,8.196,12.454,13.932,13.203,11.495,11.148,12.874,12.237,7.457999999999999,9.308,13.755,10.788,10.092,11.690999999999999,13.126,14.558,10.64,13.163,5.909,11.923,11.175999999999998
6280,9.916,8.021,8.721,11.104000000000001,13.029000000000002,17.187,12.368,13.372,13.925999999999998,12.892000000000001,12.379000000000001,11.57,8.927999999999999,10.314,9.95,11.777000000000001,11.333,15.687999999999999,12.882,16.317,14.749,7.977,13.274000000000001,12.073
6284,8.511000000000001,5.684,8.484,10.091000000000001,10.004,9.232000000000001,6.699,8.859,7.358,12.825,12.602,5.94,7.41,12.567,7.489,10.360999999999999,10.571,11.703,14.195,11.452,5.9,5.541,9.961,9.28
6285,7.415,6.5489999999999995,9.196,9.526,10.927,10.988,13.925999999999998,8.55,14.904000000000002,11.599,13.56,7.916,8.937000000000001,9.752,9.293,11.217,11.599,13.814,13.107999999999999,14.107000000000001,7.976,6.404,11.878,10.571
6288,6.271,6.356,7.772,8.446,11.075,10.899000000000001,12.618,9.767000000000001,10.969000000000001,12.98,13.883,7.686,10.167,10.094,11.679,6.405,11.912,14.545,15.85,12.974,12.501,5.377000000000001,12.128,10.537
6289,6.906000000000001,6.687,8.155,8.156,11.249,10.807,12.469000000000001,10.314,10.922,12.963,13.345,7.636,10.305,9.58,11.883,6.42,12.078,13.935,15.095,13.106,12.222000000000001,5.045,11.834000000000001,10.482999999999999
6296,8.126,9.767999999999999,11.168,7.992000000000001,12.055,14.161,12.585999999999999,12.287,10.662,14.442,12.652000000000001,8.205,10.237,11.913,8.793,10.792,12.148,14.198,14.347999999999999,11.097999999999999,11.978,8.897,15.513,11.479000000000001
6301,9.623,9.006,11.399000000000001,8.46,12.675999999999998,11.589,8.392999999999999,11.158,12.092,12.993,12.45,10.227,7.736000000000001,9.863,10.1,7.5920000000000005,12.982999999999999,12.448,14.989,9.84,11.630999999999998,6.904,12.405999999999999,10.72
6302,9.45,9.052,11.283,8.395,13.102,12.151,8.527999999999999,11.498,12.185,13.479000000000001,12.749,9.72,7.236000000000001,9.462,10.177999999999999,7.81,12.338,12.505,14.977,9.474,11.342,7.252999999999999,12.225999999999999,10.713
6308,5.067,7.151,6.26,7.29,11.174000000000001,6.662000000000001,9.9,11.023,6.022,13.479000000000001,13.488,6.85,9.698,10.001,7.045,7.263,10.189,15.049000000000001,14.366,13.722000000000001,7.49,5.227,13.845,9.49
6318,5.132000000000001,8.747,12.218,8.055,12.043,12.502,11.022,8.842,10.998,12.575999999999999,11.722000000000001,9.86,9.94,11.245999999999999,9.713,9.999,11.405999999999999,12.83,15.03,10.254000000000001,10.288,6.165,11.329,10.517999999999999
6319,6.13,6.507999999999999,8.094,8.165,10.314,12.894,11.450999999999999,10.305,8.592,12.595999999999998,10.456,4.68,9.462,8.49,7.03,6.5520000000000005,11.274000000000001,11.9,10.579,15.132,9.792,5.279,9.931000000000001,9.374
6321,9.919,8.162,5.272,7.82,9.745,9.948,10.626,12.0,9.408,13.029000000000002,12.467,8.72,10.185,9.63,8.113999999999999,10.714,14.128,15.373,14.698,14.174000000000001,12.073,6.891,12.425,10.675
6323,5.922000000000001,4.707,8.531,6.6160000000000005,8.972000000000001,10.918,10.052999999999999,11.780999999999999,8.509,13.613,14.088,7.587000000000001,5.749,8.07,5.617000000000001,8.181000000000001,10.637,11.53,13.911,7.59,8.552,5.367999999999999,13.424000000000001,9.127
6333,7.456,6.935,9.498,9.453,10.952,10.398,14.26,8.43,14.735999999999999,11.464,13.21,8.165,8.943,9.947000000000001,9.663,10.437000000000001,11.66,13.672,13.235,13.9,7.818,6.821000000000001,11.592,10.55
6335,9.246,6.005,10.507,10.447000000000001,8.6,11.41,9.607999999999999,11.794,7.851,12.487,13.02,8.722999999999999,8.164,9.943,9.15,10.600999999999999,9.764,13.95,11.267000000000001,12.280999999999999,8.138,3.875,13.267000000000001,10.004
6337,7.169,7.416,9.401,9.574,10.383,10.482999999999999,14.015999999999998,8.664,14.515,11.542,13.54,7.997999999999999,8.806000000000001,10.013,9.113999999999999,10.443,11.474,13.405999999999999,13.099,14.027999999999999,7.945,6.571000000000001,12.008,10.505
6338,9.55,6.069,9.888,10.562000000000001,9.189,11.489,10.23,11.993,7.587999999999999,12.159,13.115,9.27,7.997000000000001,9.934,9.125,10.574000000000002,9.594,13.988,11.741,12.902000000000001,8.044,4.298,13.165,10.107000000000001
6341,10.418,9.511000000000001,13.995,6.0889999999999995,12.359000000000002,10.89,13.026,13.107999999999999,16.543,11.892000000000001,8.462,10.638,10.607000000000001,12.29,7.069,5.112,13.017000000000001,11.276,8.287,8.692,11.562000000000001,6.785,8.463,10.439
6346,5.308,11.567,10.578,8.744,12.105,5.0680000000000005,10.41,7.148,5.276,13.187999999999999,10.179,7.537000000000001,8.844,12.408,12.81,11.796,11.44,13.912,13.805,14.465,12.113,9.09,10.314,10.352
6348,9.523,8.173,4.672,7.876,9.509,10.52,10.872,12.062999999999999,9.736,12.68,12.148,8.437999999999999,9.842,9.882,8.261000000000001,10.737,13.923,15.942,13.832,13.764000000000001,12.729000000000001,6.667999999999999,12.431,10.618
6350,9.552,8.044,9.997,9.209,11.373,9.736,12.874,11.529000000000002,13.776,11.470999999999998,12.859000000000002,6.17,6.0920000000000005,10.300999999999998,11.265999999999998,10.517000000000001,12.308,10.844000000000001,13.677999999999999,12.187999999999999,9.508,6.581,11.694,10.503
6359,5.099,7.295,6.182,7.523,11.209000000000001,6.716,10.205,10.89,5.847,13.738,13.032,7.151,10.038,9.987,7.294,8.092,10.338,15.003,13.946,13.353,7.579,5.651,13.433,9.548
6361,10.07,6.809,8.519,7.1579999999999995,12.040999999999999,13.515,11.86,10.659,11.095999999999998,14.154000000000002,14.825999999999999,8.285,7.809,10.811,8.533,11.022,11.093,12.295,13.001,11.472000000000001,9.6,9.83,12.549000000000001,10.74
6368,8.658,4.664,8.408999999999999,7.109,10.595999999999998,11.485999999999999,8.467,10.632,9.859,11.395999999999999,11.405999999999999,8.432,11.055,10.132,7.472,7.3839999999999995,10.679,12.509,11.379000000000001,9.664,10.642999999999999,5.061,11.295,9.495
6373,5.402,6.805,7.55,8.422,10.671,12.719000000000001,11.133,9.801,7.835,12.294,10.28,4.362,9.222000000000001,8.245,6.983,5.689,10.675,12.589,10.622,14.82,9.873,5.447,9.883,9.187999999999999
6374,9.168,8.152000000000001,9.957,8.98,10.959000000000001,11.167,12.571,11.689,13.745,11.809000000000001,13.488,5.983,5.779,10.117,11.009,10.550999999999998,12.610999999999999,11.142999999999999,13.099,12.495999999999999,9.61,6.25,11.8,10.527000000000001
6375,8.433,9.074,10.933,7.861000000000001,12.027000000000001,14.015,12.224,12.315,10.494000000000002,14.757,13.165999999999999,8.122,9.818999999999999,12.065,9.097000000000001,10.966,12.0,14.669,14.739,10.66,11.262,8.681000000000001,15.709000000000001,11.439
6376,6.058,7.756,5.776,8.42,12.05,14.847999999999999,10.633,12.09,10.433,12.777999999999999,11.859000000000002,9.349,8.139,9.871,8.849,7.601,10.352,13.575,12.390999999999998,9.317,8.86,6.894,13.033,10.041
6384,8.66,9.36,11.92,8.363999999999999,12.175999999999998,14.921,12.530999999999999,11.897,11.023,14.196,12.84,8.681000000000001,10.11,11.849,8.855,10.954,12.600999999999999,14.273,14.684000000000001,10.88,11.456,8.953,15.591,11.599
6385,9.495,7.879,8.429,10.544,12.854000000000001,16.813,12.165999999999999,13.043,13.845,12.869000000000002,12.210999999999999,11.342,8.81,10.662,9.677,12.137,10.927999999999999,15.705,12.835,15.937999999999999,14.755,8.186,13.994000000000002,11.962
6386,6.712000000000001,8.993,10.568,9.317,11.089,13.52,12.751,9.89,11.34,12.645,11.762,9.213,8.4,11.241,8.422,8.391,10.795,13.049000000000001,14.556,12.935,9.706,4.947,11.353,10.504000000000001
6389,4.782,10.390999999999998,10.720999999999998,7.678999999999999,10.559000000000001,13.843,10.343,10.084,8.83,12.703,11.773,7.456,7.233,10.835999999999999,7.847,9.454,10.177,13.892000000000001,13.509,10.158,12.132,6.105,12.317,10.123
6390,8.375,10.683,8.914,13.206,12.485999999999999,11.612,11.704,12.14,11.325999999999999,11.933,11.322000000000001,9.019,9.477,10.898,12.020999999999999,13.567,13.357999999999999,14.015999999999998,11.470999999999998,9.33,13.679,8.445,10.332,11.275
6396,7.475,6.607,9.815,9.49,10.875,10.315999999999999,14.37,8.731,14.432,11.374,13.761,7.7620000000000005,8.748,10.603,9.613,11.362,11.386,13.96,13.423,13.985,7.966,6.906000000000001,12.18,10.658
6398,6.71,6.4879999999999995,8.013,8.09,11.243,10.897,12.943,9.822000000000001,10.389000000000001,13.385,13.652000000000001,7.6339999999999995,10.274000000000001,9.978,11.595,6.627999999999999,12.22,14.095999999999998,15.43,13.384,12.383,5.127000000000001,12.265999999999998,10.55
6399,10.522,13.255999999999998,16.092,11.22,15.835,15.54,16.094,12.694,16.965999999999998,14.799000000000001,14.029000000000002,11.517999999999999,10.79,13.039000000000001,13.972000000000001,9.782,12.042,16.823,13.927,11.539000000000001,19.432000000000002,5.39,12.633,13.388
6412,5.695,8.902999999999999,5.186,10.703,10.845999999999998,12.932,8.617,8.326,6.574,13.981,12.458,9.699,9.38,12.765,9.863,8.782,13.657,12.447000000000001,14.263,11.554,6.306,7.4670000000000005,13.366,10.164
6415,7.722,9.669,5.435,13.11,10.236,8.416,10.261,13.28,10.272,14.306,14.822000000000001,9.19,10.636,11.395,9.47,7.462999999999999,10.732999999999999,14.616,12.140999999999998,12.96,12.425,8.414,14.106,10.915999999999999
6429,7.442,6.612,9.36,9.219,9.886000000000001,10.581,14.104000000000001,8.519,14.658,11.42,13.114,8.025,8.686,9.777999999999999,9.666,10.583,11.767000000000001,14.273,13.209000000000001,14.035,7.622999999999999,6.4479999999999995,11.86,10.472999999999999
6430,6.281000000000001,9.052999999999999,4.971,11.511,10.755,13.432,7.895,8.013,6.593,13.585,12.717,9.022,9.626,12.53,9.732000000000001,9.283999999999999,13.762,12.628,14.040999999999999,11.115,5.946000000000001,7.527,13.389000000000001,10.148
6432,8.156,10.024,12.127,9.868,12.017000000000001,16.045,13.309000000000001,10.347000000000001,8.24,13.349,12.675999999999998,9.29,6.047000000000001,10.273,10.849,8.988999999999999,11.88,13.94,13.53,10.557,13.067,7.595,10.745999999999999,10.997
6435,7.165,6.7589999999999995,9.704,9.49,10.707,10.625,14.145,8.902000000000001,14.728,11.235,13.787,7.886,9.222999999999999,10.066,9.576,11.185,11.409,13.672,12.915,13.600999999999999,7.8229999999999995,6.575,11.762,10.562999999999999
6441,7.587999999999999,7.15,11.11,6.605,12.859000000000002,10.542,8.097999999999999,10.981,9.54,13.537,12.102,10.367,9.103,10.342,9.181000000000001,10.009,9.584,11.998,14.033,9.217,10.261,6.101,10.987,10.056000000000001
6443,8.218,5.638,7.9510000000000005,10.382,10.3,8.979,6.789,8.727,7.709,12.755999999999998,13.026,5.614,7.053,12.843,7.195,9.978,10.742,12.15,14.198,11.557,6.412999999999999,5.721,9.847000000000001,9.295
6444,6.801,6.752999999999999,9.581,9.145,10.87,10.862,13.927999999999999,8.8,14.860999999999999,11.57,13.459000000000001,7.965,8.689,9.66,9.628,10.468,11.699000000000002,13.796,13.219000000000001,13.919,7.862,6.355,11.979000000000001,10.515999999999998
6461,6.178999999999999,6.446000000000001,7.546,9.046,10.544,13.145999999999999,11.412,9.992,7.899,12.657,9.953,4.787,9.005,8.337,7.2410000000000005,6.521,11.172,12.205,10.556,14.364,9.917,4.968,9.839,9.293
6463,4.953,11.27,11.026,8.554,11.937000000000001,5.801,10.418,7.664,5.085,13.126,10.255999999999998,7.487,9.141,12.175,13.705,11.905,10.716,13.96,13.359000000000002,14.597000000000001,12.215,8.78,10.683,10.383
6466,7.506,9.468,5.001,12.772,10.474,8.222000000000001,10.091000000000001,13.114,10.655999999999999,14.16,14.797,8.827,10.844000000000001,11.205,9.91,7.351,11.277999999999999,15.015,12.135,12.360999999999999,12.094000000000001,7.438,13.927,10.811
6468,6.306,7.821000000000001,10.427999999999999,8.325,10.452,9.562000000000001,9.468,9.266,7.695,13.204,13.043,7.325,10.734000000000002,9.884,7.846,6.928999999999999,10.841,11.247,10.3,10.652000000000001,11.033,5.329,12.085,9.555
6476,9.215,8.482999999999999,9.882,9.099,11.378,10.677,12.772,11.232000000000001,13.504000000000001,11.919,12.587,6.468,6.1,10.452,11.387,10.838,12.895,11.208,13.751,12.025,9.243,6.892,11.367,10.581
6479,6.726,7.9510000000000005,10.48,7.985,9.888,9.027999999999999,9.637,9.23,7.281000000000001,12.571,12.947000000000001,7.8,10.717,9.971,7.53,6.9670000000000005,10.751,11.55,11.065,10.610999999999999,10.536,5.4270000000000005,11.831,9.499
6482,10.545,13.459000000000001,15.954,10.634,15.83,15.834000000000001,16.465,12.597000000000001,16.872,14.148,14.115,11.45,10.823,13.359000000000002,13.613,9.229,12.523,16.643,14.210999999999999,11.899000000000001,18.445999999999998,5.568,13.005999999999998,13.357000000000001
6485,8.482999999999999,9.64,11.651,7.709,11.773,14.42,12.190999999999999,12.026,11.114,14.854000000000001,12.88,8.363999999999999,9.601,11.742,9.241,10.285,12.754000000000001,14.369000000000002,13.888,10.712,11.728,8.967,15.991,11.495
6491,6.665,8.972000000000001,10.873,9.184,10.880999999999998,12.799000000000001,12.339,10.148,11.212,12.464,12.232000000000001,9.158,8.735,11.412,7.9910000000000005,8.506,10.72,12.695,14.772,12.982000000000001,10.255,5.274,12.197000000000001,10.542
6498,5.585,5.105,10.940999999999999,11.263,12.698,13.173,12.985,11.363,13.142999999999999,13.32,13.700999999999999,8.337,8.085,11.487,9.106,9.727,13.32,15.433,13.843,12.309000000000001,10.378,7.025,12.925999999999998,11.097999999999999
6500,12.443,11.835999999999999,12.508,9.129,13.79,15.231,12.616,13.513,12.565999999999999,13.082,12.619000000000002,10.573,10.748,13.609000000000002,8.405,9.347999999999999,11.546,13.321,12.194,10.359000000000002,12.423,7.9639999999999995,12.853,11.856
6507,8.779,9.311,11.793,7.5920000000000005,11.907,14.648,12.013,12.481,10.595,14.427,12.767000000000001,7.825,9.896,12.062000000000001,9.048,11.187000000000001,12.413,14.235999999999999,14.618,10.815,12.008,8.64,16.131,11.53
6511,9.113,8.458,13.59,7.909,12.948,13.69,12.929,11.0,11.411,13.402000000000001,12.687999999999999,7.182,9.222999999999999,13.204,10.731,9.808,11.592,13.485999999999999,13.873,10.948,12.245,6.308,12.367,11.222000000000001
6515,10.365,9.804,13.950999999999999,6.2410000000000005,12.171,10.825,12.297,12.773,16.477999999999998,11.44,9.46,11.224,10.865,11.654000000000002,7.655,4.992,13.525,11.706,8.495,8.715,11.05,6.88,8.879,10.498
6523,4.683,11.734000000000002,11.175,8.48,12.356,4.9430000000000005,10.366,6.907,5.388999999999999,12.879000000000001,10.228,7.197,9.336,12.66,13.543,11.467,11.32,13.832,13.762,14.73,12.433,9.404,10.777999999999999,10.418
6529,6.79,8.863999999999999,10.323,8.807,10.989,12.573,12.672,10.402999999999999,11.251,12.549000000000001,11.91,9.079,9.09,11.725999999999999,8.11,8.117,10.992,13.145999999999999,14.057,12.64,10.05,4.664,11.908,10.466
6530,10.395999999999999,13.270999999999999,16.225,10.84,15.953,15.249,15.849,12.300999999999998,16.734,14.447000000000001,13.894,12.058,10.692,13.380999999999998,13.369000000000002,9.263,12.374,16.797,13.946,12.161,18.58,5.441,13.285,13.325999999999999
6533,8.19,5.587000000000001,8.595,10.139,10.162,9.097999999999999,6.723,8.175,7.287999999999999,12.617,12.84,5.65,6.7860000000000005,12.398,6.995,10.191,10.815,11.628,14.274000000000001,11.224,6.445,5.787999999999999,10.216000000000001,9.21
6536,4.9719999999999995,11.632,11.206,8.339,12.390999999999998,5.371,10.689,7.284,5.438,13.196,10.717,7.555,8.616,12.765,13.263,11.588,11.084000000000001,13.599,13.182,14.259,12.327,9.238,11.337,10.437000000000001
6538,14.955,12.831,9.607999999999999,6.559,10.579,11.769,10.904000000000002,10.963,9.021,11.3,10.274000000000001,8.636000000000001,5.205,6.942,10.099,10.519,9.416,11.755,12.49,13.905999999999999,10.9,5.968,6.433,10.045
6541,5.032,8.701,10.423,7.321000000000001,11.338,13.665,9.531,9.901,8.366,13.695,11.41,9.61,4.862,9.838,7.571000000000001,7.805,11.665999999999999,12.799000000000001,12.919,12.850999999999999,11.335999999999999,8.522,12.71,10.081
6546,8.331,7.307,12.655,7.8629999999999995,12.229000000000001,12.414000000000001,7.955,6.944,7.917000000000001,13.208,12.979000000000001,8.669,8.508,13.110999999999999,9.486,11.693,10.38,13.894,12.845,12.09,12.984000000000002,6.614,12.485999999999999,10.546
6547,7.377999999999999,7.095,9.675,9.628,10.952,10.364,13.904000000000002,8.753,14.860999999999999,11.081,13.283,8.026,9.419,9.381,9.538,10.765999999999998,11.507,14.083,13.52,13.739,7.007999999999999,7.494,11.948,10.583
6554,7.812,9.558,5.409,12.716,9.77,9.077,9.492,12.969000000000001,10.595,14.297,15.15,8.532,10.318,11.14,10.625,7.0760000000000005,10.714,14.706,12.295,12.493,12.155,8.32,14.359000000000002,10.850999999999999
6556,8.226,5.705,8.817,10.198,10.527000000000001,8.862,6.755,8.363999999999999,7.361000000000001,12.962,12.812000000000001,5.542000000000001,6.523,12.905999999999999,7.194,9.706,11.137,11.739,14.290999999999999,11.465,6.757999999999999,5.732,10.047,9.288
6557,10.434000000000001,9.137,13.982999999999999,5.834,12.005,10.617,12.087,12.767000000000001,16.56,12.109000000000002,8.926,10.686,10.752,11.967,6.954,5.547999999999999,13.588,11.833,8.378,9.006,11.526,7.08,8.113999999999999,10.43
6558,9.549,7.577999999999999,9.002,10.743,13.202,16.891,12.460999999999999,12.261,13.845999999999998,13.620999999999999,12.867,11.699000000000002,8.965,10.924000000000001,9.687000000000001,11.790999999999999,11.333,15.603,13.254000000000001,15.797,14.559000000000001,8.266,13.122,12.044
6560,6.08,7.21,10.558,8.357999999999999,9.621,9.536,9.539,8.887,7.629,13.232000000000001,12.597000000000001,7.972,10.56,10.122,6.99,6.234,10.591,11.072000000000001,10.98,10.245,10.597000000000001,5.186,13.017999999999999,9.427
6563,6.5920000000000005,12.696,13.107000000000001,10.661,14.11,15.205,15.485,13.3,12.229000000000001,13.793,15.142999999999999,9.493,10.024,12.14,11.462,16.598,13.273,15.455,16.968,18.303,15.136,10.116,13.467,13.25
6567,7.695,9.935,11.62,9.615,12.405999999999999,16.408,13.008,10.138,8.092,13.368,12.32,9.609,6.23,10.524000000000001,10.815,8.958,11.912,14.52,13.610999999999999,10.55,12.651,7.445,10.673,10.960999999999999
6570,7.622999999999999,9.829,12.142999999999999,9.576,12.675999999999998,16.712,12.839,9.925,8.447000000000001,13.478,11.860999999999999,9.369,6.147,10.718,10.376,8.881,11.798,14.469000000000001,13.127,10.198,12.865,7.621,10.453,10.919
6576,10.068999999999999,8.032,9.065,10.617,13.615,17.207,12.321,13.033,13.383,12.94,12.829,11.11,9.083,10.074,10.011000000000001,11.785,11.037,15.467,12.078,15.999,14.770999999999999,8.375,13.613,12.022
6582,9.056000000000001,8.535,13.323,7.973,12.734000000000002,13.957,12.786,11.318,11.375,12.809000000000001,12.45,7.558,9.235,13.357999999999999,10.751,9.835,12.344000000000001,13.606,14.319,10.923,13.059000000000001,5.841,12.658,11.296
6583,13.074000000000002,8.091000000000001,5.787999999999999,8.03,10.982000000000001,16.386,12.317,12.355,14.557,13.794,12.892999999999999,7.621,8.847999999999999,10.229,8.015,6.416,10.09,11.405999999999999,11.969000000000001,11.823,9.459,4.751,11.409,10.448
6585,9.738,7.707000000000001,9.025,10.842,12.925999999999998,17.666,12.37,12.985999999999999,13.76,13.263,12.397,11.557,8.874,10.203,9.888,11.185,11.36,16.245,12.671,16.340999999999998,14.42,8.475,13.407,12.057
6589,6.269,6.577999999999999,8.687000000000001,7.022,11.322000000000001,14.014000000000001,11.505,8.83,9.775,13.946,13.04,9.171,9.49,10.854000000000001,8.068999999999999,8.172,11.125,14.154000000000002,14.148,13.520999999999999,12.422,6.676,10.947000000000001,10.423
6590,7.307,6.7989999999999995,9.339,9.16,10.679,11.367,13.838,8.374,14.446,11.319,13.418,7.973,9.099,9.918,9.291,10.779000000000002,12.093,13.22,13.481,14.157,7.749,6.681,11.623,10.527000000000001
6594,6.324,12.505,13.1,11.058,14.399000000000001,15.144,15.387,13.557,12.504000000000001,13.725999999999999,14.802,9.025,9.642000000000001,11.674000000000001,11.697000000000001,16.295,13.356,15.93,17.827,18.003,14.886,10.935,13.377,13.267000000000001
6595,12.375,11.43,12.797,8.976,13.972999999999999,15.229000000000001,12.875,13.107000000000001,12.649000000000001,13.017999999999999,12.414000000000001,10.962,10.539000000000001,13.944,7.997999999999999,8.933,11.892000000000001,13.187999999999999,11.98,9.969,12.048,8.714,12.124,11.788
6596,12.425999999999998,10.870999999999999,15.956,10.332,14.29,14.245999999999999,14.187999999999999,9.745,12.567,14.02,13.716,10.841,10.384,13.190999999999999,10.509,16.451,13.183,15.339,14.548,11.292,13.675,10.715,14.675,12.92
6597,6.181,7.317,10.315,7.76,10.107999999999999,9.029,9.639,9.094,7.303,13.024000000000001,13.052999999999999,7.855,11.216,10.21,7.105,7.28,10.043,11.057,11.01,10.914000000000001,10.6,5.115,12.625,9.472000000000001
6598,10.07,7.771,5.006,7.306,9.171,11.015999999999998,10.942,12.142999999999999,9.386000000000001,13.062000000000001,12.850999999999999,8.629,10.255999999999998,9.318999999999999,7.981,10.579,14.06,15.629000000000001,14.065,13.719000000000001,12.591,6.814,12.342,10.639000000000001
